ReviewID,Reviewer Name,Review,Rating,Date-of-Review
978176985,Samuel F,"Quick version: The story had nothing new to say, the graphics were good, Timone and Pumba were still funny, they ruined Raffiky.
Long version: Timone and Pumba were okay, they seemed to change the jokes enough to be fresh but without changing their dynamic. Raffiky (appologies if misspelled) was a ruined for me as they removed most of his lines including the great life advice and his sense of humour about life and accepting the past. Why did they made this change? I assume some people found his humour a bit dark or lacking empathy for a kid's movie, and I guess it was a bit violent.
The rest of the movie story was almost the same with only minor changes in dialog. The previously implied relationship that scar had with the hyenas was not there making the turn against him at the end a bit more believable but made the alliance with him early in the movie less believable.
One thing that was done pretty well was the animal behaviours seemed more realistic, which makes sense considering disney's nature documentary projects and of course the graphics were pretty impresive.",2.0,2019-07-29T09:08:47.160Z
978176978,Elmar G,"""Comparison is the thief of joy."" - Theodore Roosevelt

First of all, I am probably the biggest Lion King fan on this planet (self-proclaimed). I'm your typical '93 kid. Seeing my childhood memories coming to life and being recreated in a new and creative manner is something that I could never have dreamed of. When it comes to the Lion King, this was the live remake I was the most excited for.

My unpopular opinion: it was SUCH a great film. I went into the movie not expecting it to be exactly the same as the animation, and wanted to watch it as a film by itself. I went to go see it with an open mind. I did not want to watch it, and compare it to the original. I think that's the key in watching these remakes.

Overall, most people seem to be critiquing (complaining about) the ""emotionless"" characteristics of the animals. Personally, it did not affect my viewing experience at all. One could still feel the emotion, and feel the mood of every scene. If the animals were portrayed any other way, it would have felt awkward and unnatural in the ""live world"" that the team created. Especially in the ""real life world"" - it would not have suit the narrative. If you wanted to see unnatural emotions and expressions, then rather go watch the animation again. The cinematography compensates for these ""lack of emotions"", and creates a beautiful atmosphere that pulls you right into the story.

For me, my only critique would be the character-design of Scar. I think that, visually, he wasn't up to scratch. The absence of his signature black hair and more prominent scar on the face made him fade a bit.

All in all, I was absolutely mind-blown, and I have already seen it twice. People were tearing up during the Mufasa scene. People were SINGING the songs they heard when they grew up. I was very pleased with this live adaption of The Lion King, and would advise everyone to go watch it for themselves, and appreciate the fine art that was created.",5.0,2019-07-29T08:41:55.154Z
849549418,,Visually stunning! It was like watching the original frame-by-frame. Loved it!! ,5.0,2019-07-29T08:21:39.239Z
978176959,Paul Y,"I think the problem with this movie was that the original Lion King movie was amazing and the subtle changes they made in this movie were done just for the sake of being different and not to make the movie better. I got the same feeling with the aladdin movie too.

Not sure if I'm going to dump any more money down the drain taking my kids to see these half a$$ed remakes.",2.0,2019-07-29T08:19:02.880Z
978176922,Ahmed M,"There was a lot of work put into making the animals as ""realistic"" as possible. If you want to see pretty animals go through the motions of the Disney classic, then this film is for you. The effects look amazing. But the ""realism"" works to it detriment. The emotion and heart in an animated move cannot be re-enacted with extremely photo realistic animals. The animals cant express facial emotion. Animals express emotion differently. I've never felt more cold during Mufasa's death because all the character's eyes are so dead. I'm sure the actors really tried, but when the voice comes out of expressionless faces, its for nothing. But even THATS tough because so many lines sound like the first take. 

It felt like they deflated the big moments and focused too much on the little moments. The stampede never had the feeling of urgency like it did during animation. Rafiki never gives the lesson about learning from your past. But what do they focus on? The entire journey of Simba's hair to Rafiki, down to when its eaten by a giraffe, then cuts to the giraffes poop being rolled by a dung beetle. Why. All you had to do was carry his hair by the wind. Thats it.

The cherries on top that really disappointed me? The Hyena's werent funny. They turned ""Be Prepared,"" the one song I liked from the original, into a lazy spoken word poetry slam with a note that sounded liked Chiwetel Ejiofor had a couple of shots before the song (not the actors fault, this definitely sounds like a voice directing issue with the tone of the song). No Steam, no lights, no sense of rising power... just an old lion pacing back and forth on rocks. Beyonce's voice was distracting as hell, and I guess they spent the last of the budget getting Beyonce in the first place because they couldnt afford to show Mufasa in the clouds. Yeah. He's not there.ha

What was good? Timon and Pumba. They actually were different enough to still be funny.",2.0,2019-07-29T08:02:25.263Z
977764077,Ka E,"Honestly, while and after the movie I was disappointed.
The visualization is a blast! Really really great. Cute and realistic and absolutely flawless.
But, the big BUT, the storytelling was not good. I think Disney should have take care much more for the story and not just for the pictures. It was boring and had no suspense curve at all. 
I really love the original movie. It had a great story and it was exciting. It touched my soul. 
The new movie didn't at all. So, my rating - perfect pictures, but no good movie.",3.0,2019-07-29T07:37:02.580Z
961330715,john p,"It's pretty good.  Looks very realistic, more so than I thought it would.",3.5,2019-07-29T07:21:37.458Z
978009181,Or T,I did watch the original movie but it was too old for me to appreciate fully. However after watching the remake I simply cannot stop thinking about it. I think it was ab absolutely marvelous film that introduced the franchise to a newer generation. I really hope the second movie gets a remake too.,5.0,2019-07-29T07:11:32.761Z
978176895,Indie N,"Horrible. Disney, get your **** together please. ",0.5,2019-07-29T07:04:48.588Z
788160206,,"This is the Disney re-make that puts the nail in the coffin of me ever seeing another Disney re-make. The animation is fine. It wasn’t consistently incredible. It looked plastic in many moments. But none of the voice work was better than the original. The energy and excitement is missing, though the hype abounds. ",2.0,2019-07-29T06:33:17.692Z
260266686,,"This movie is a work of art. The set pieces look as if they were plucked right out of the African wilderness, despite there only being one non-computer generates shot in the entire film. Billy Eichner as Timone and John Oliver as Zazu were particularly enjoyable performances to me as well. While it might not entirely capture the feel of the original, it’s a beautiful retelling if the classic story. ",3.5,2019-07-29T06:32:53.419Z
800614107,,Technical excellence. Same script as animated. This one’s well worth seeing. Prefer the original. ,2.5,2019-07-29T06:25:35.356Z
978175813,Francisco V,A sci-fi CGI + motion capture masterpiece with a plot that needs no pre movie knowledge to enjoy,5.0,2019-07-29T06:23:21.599Z
978176792,Khainis T,"The Lion King, Instead of watching majestic lions, Im watching lions who are grumpy because they had a bad haircut. This looks more like an animal planet documentary. Waste of money.",0.5,2019-07-29T05:20:09.377Z
978176741,Cris G,"The impressive visuals of 2019's The Lion King wear out quickly as you realize that the magic and character of the original are no longer there. The new cast do an acceptable job, with some exceptions. The updated humor and style does little to make the film feel special, but at least some familiar looking scenes brought some nostalgia.",2.5,2019-07-29T05:23:42.720Z
978176774,LaShonda H,"I personally feel that the movie was incredible! I believe everyone should go out and witness the movie yourself. I love the remake on the songs, i love the director of the movie, I absolutely loved the movie! Every character lived their role out well.  It served  ""Lion King"" classic-  JUSTICE! ",5.0,2019-07-29T05:08:59.608Z
907238391,,I’m not a big fan of a remake films but I have to say this Lion King remake is absolutely the best. Although I only came back to see James Earl Jones to reprised his role as Mufasa. I grew up watching Lion King and this is a must see film.,5.0,2019-07-29T04:58:43.448Z
260213143,,"So good, it’s bad. The animals, along with the violence, is so realistic that it may be too much for young children.",4.5,2019-07-29T04:51:44.796Z
978176744,Jacob G,"Despite having stunning visuals the realigned voice acting fails to stand up to the depth of character and moral poise in the original, the CGI animation is also too fast and often times jolting as the animators despite being ambitious have failed to find either complete realism or captivating story-telling. 

A spit-ball to the eye for anyone who remembers the original",1.0,2019-07-29T04:40:51.492Z
260308732,,I liked the cartoon version better. It was ok.I ,3.0,2019-07-29T04:37:52.701Z
978170070,Austin S,"Most of the movie was great including the voice actor of Nala, Simba, and of course Mufasa. The only thing I didn't like was how they changed the ""be prepared"" song and how they used a song from Beauty and the Beast. Beyoncé and Danny Glover have great chemistry. This remake may not be all like the original, i'd Still buy it on dvd and Blu-ray. Plus they made the environment look real as possible even though the animals were CGI. I recommend this movie to every lion king fan. And they better make a number 2.",5.0,2019-07-29T04:31:00.811Z
876409398,,Mediocre at Best this movie was trash. ,0.5,2019-07-29T04:27:12.729Z
834761774,,"I also did see the new Lion King. This one is hard for me. The Lion King is my favorite Disney film of all time, probably top 5 in general if not too 3. I was very excited about this when it was announced but also worried. I like what Jon Favreau did with it and when I heard he was doing LK I was very excited. The last week before the release I watched an interview and he said that this is not a remake and he doesn’t want people to think that, this is just a reimagining of a classic tale and this brightened my interest 10 fold. Now, it’s not perfect, it is not better than the original but it is still enjoyable. There were some things that were taken out that I wish were in it, but what I couldn’t get with was Chiwetel Ejiofor as Scar. Chiwetel is one of my favorite actors and I’m not sure, it just didn’t mesh with me. He wasn’t as menacing as he should be, he didn’t seem as methodical, his look even wasn’t as menacing as I feel it should. I know they probably wanted it to be different, they got James Earl Jones, I wish they could’ve gotten Jeremy Irons for Scar. But I still really enjoyed it, I sang with a bunch of 7 year olds around me, I cried at the parts you cry at, and I enjoyed it fully.",4.0,2019-07-29T04:18:41.513Z
911229841,Javier A,"Other than an outstanding CGI this movie doesn't bring anything new when compared to the original; and even that it's not entirely in its favor, since the anthropomorphic characteristics of the drawings of the original added to the delivery of emotions.",2.5,2019-07-29T03:48:47.055Z
761472447,,"It’s beautiful to see, but the second they start singing it takes you right out of it. Do yourself a favor and just watch the first cartoon and not this cartoon. ",2.5,2019-07-29T03:42:21.760Z
978176640,Bryce D,"The Lion King was absolutely amazing and on par with the original! The body language of each character really shows that the directors and animators studied real animals. The animators were creative in how they juggled more flamboyant scenes from the original such as ""Can't Wait to Be King"" and turned them into live action masterpieces. The only pitfall that keeps this from being a 5/5 is Beyonce's performance. It was definitely a mistake casting her next to Donald Glover. Her performance was flat. She should have assumed a smaller role, such as Sarabi.",4.5,2019-07-29T03:26:48.469Z
830665285,Isabelle B,Liked it ! LOOOOOOVE Pumbaa. Amazing images. Nostalgic. Had a good time,3.0,2019-08-07T14:59:54.641Z
978174262,GFIREOFCOOL 9,"so the film takes the original,and sh*ts on it.

all of the lions are hard to tell apart,most of the characters are ugly,and all of the songs are boring to watch.Most of the characters just walk around singing.I like the original be prepared,but this movie somehow made it suck.they added a  new hyena and made her nala's rival.

the main problem I have is all of the lions have one facial expression.And they all look the same.the thing with animation is the lions faces show such emotion and the original captures this emotion perfectly.I found myself sad when i saw scar walk up to simba when mufasa died(in the original) ,and this(the remake) just doesn't get it.",1.5,2019-07-29T03:05:35.351Z
912878528,Edgardo R,"I enjoyed the movie in my mid 20s when it came out. Now as a father i enjoyed the movie with my son and daugther. I think the original was funier , the same jokes the second time doesn't make you laugh as much.
 The 3 d was awesome !",4.0,2019-07-29T03:04:15.891Z
978176611,wesley d,"I thought this was a great movie, it wasn't too much like the animated, so it was still fun to watch.",4.5,2019-07-29T02:52:50.226Z
978176609,Oliver O,This is my favorite movie!!!,5.0,2019-07-29T02:49:44.339Z
978176591,Patrick V,I found the voice acting to be lacking & the dialogue to be somehow CORNIER than its 90's counterpart. What it delivered in visual it sorely missed in emotion. ,2.0,2019-07-29T02:42:31.938Z
942734930,Tim A,Solid. Incredible graphics!,4.0,2019-07-29T02:29:55.840Z
260082982,,original was better ,1.0,2019-07-29T02:08:54.055Z
917031603,,Not as good as the original but still worth the watch! A beautiful adaptation. Definitely watch in 3D!,3.5,2019-07-29T01:59:37.126Z
978176535,Antonio A,"Great visuals and the cgi was amazing. The cost of this new ""realism"" was all the comedic relief and funny gags the original had",3.5,2019-07-29T01:59:07.664Z
920514350,,Great movie the animals were so real ! My 2 year old boy sat through the whole movie.,5.0,2019-07-29T01:53:21.937Z
978176519,Sonia O,"Great movie! I love the original, however, this version did not disappoint. It is good without being identical to the original. Its memorable for itself and not for what the original film was. The fight scenes are amaizing! Over all i loved it!",5.0,2019-07-29T01:47:43.587Z
260091485,,Waste of an IMAX 3D ticket. ,1.5,2019-07-29T01:44:16.392Z
978176499,John S,"I loved every minute of what was there.  I felt like the film could have lasted a bit longer and developed characters more.  I thought the choices of voice actors were extremely good.  The soundtrack was as to be expected, amazing! (Beyoncé was in it for crying out loud..) The film's visual appeal was 10/10 and alone gives reason to purchase an IMAX ticket.",4.0,2019-07-29T01:40:30.758Z
977861178,Dave N,"I wasn't sure what to expect with this latest rendering of what could arguably be the best disney movie ever.  I would say that I enjoyed the original better, it was smoother and flowed very well.  This version, and of course it got me too, is a money grab plain and simple.",2.5,2019-07-29T01:28:11.345Z
978176490,Lisa A,"Do yourselves a favor, go see the Lion King!  O. M. G!  We all loved it, it was sooooooo good! Very realistic, very cute.. Omg was it ever!! 😍😄, made me love my cats even more!!! 😍😃😁💞.. Very true to the original movie, you will not be disappointed!! ",5.0,2019-07-29T01:30:09.432Z
797428460,Ben D,"They should have kept the original script, dumbed down language.  And yet again, hollywood trying to push feminist agenda..through a disney movie.  Original was a story about simba, where in 2019, simba seemed like a background character. ",0.5,2019-07-29T01:10:29.590Z
974627144,Steven B,did not enjoy it. not even live action as it was marketed as its just cgi. i was a fan of the original and this one just hurt me.,0.5,2019-07-29T01:03:02.016Z
962598495,Al M,"Advancement of Technology alone shouldn't be the reason to remake a classic movie that still holds up today as it did in 1994. You either are going to take liberties with the technology so that animals can also emote, or you are going to go the Planet Earth route and let the imagination drive the narrative.  This movie is gorgeous to look at, but because it follows the original exclusively, it just falls flat.  The original was something my 2 year old daughter (and hence her parents) watched nonstop when the movie first hit VHS.  If nostalgia is what draws you to watch this, or share with your child for the first time, go watch the original.",1.0,2019-07-29T01:00:29.423Z
947135604,Nanci G,"Love lion king original, this was just as good but the music of the original is much more superior then this one. The music did not stand even close to the original. The original vocals tug at your heart this did not have the same soothing voices as the original.  ",5.0,2019-07-29T00:46:06.414Z
918238250,Andr F,"It's an excellent movie which retells a story we love so much. Even though the characters' facial expressions are not as detailed as they are in the animated movie, the visual effects and the songs are amazing. It's a masterpiece!",5.0,2019-07-29T00:34:23.442Z
260308646,,Easily a movie that is great for the next generation!! the symbolism is clear and amazingly spot on. it's a masterpiece!,4.5,2019-07-29T00:29:12.578Z
260247114,,Meh. The original was better. Lacked the heart of the classic. ,2.5,2019-07-29T00:26:14.395Z
978176405,Ethan P,"Great movie, visually stunning, magnificent job taking the animated film and bringing it to life! Not an easy feat. Could have been a disaster, but it wasn't !",5.0,2019-07-29T00:22:33.070Z
909293930,Brian J,"like all of these remakes of Disney Animated Films, they are really not necessary but they are also not bad. This was good especially for a new generation who may not have seen the original especially on the big screen",3.5,2019-07-29T00:18:55.760Z
794605064,Tim W,"Good film in its own right, but definitely lacking in the energy that the original had",4.0,2019-07-29T00:13:09.828Z
978176369,Scott S,"not my type of movie, but once again Critics hate is, but the Audience gives a good B+ score.  I have always wonder if critics over think a movie sometimes, while the audience just wants to be entertained.",4.0,2019-07-29T00:00:21.078Z
978176366,Alanah b,"The Lion King Box Office Hit!
On the weekend I went and saw The Lion King. I walked into the theatre a little apprehensive as I adore the original cartoon movie. I was completely shocked about how nostalgic and fantastic the movie was. The animals looked so real I felt I was in the safari with them. If you are a Disney Fan you need to view this movie straight away. ",4.5,2019-07-28T23:58:19.762Z
260059849,,Just watch the original. ,2.0,2019-07-28T23:30:56.423Z
893553897,,The Lion King live action movie and in my opinion it was okay in my book,3.0,2019-07-28T23:21:48.382Z
260136819,,"Just doesn’t have the heart that the original did. The animation was less emotive, not as much comedy, and some of the voices didn’t fit as well.",2.0,2019-07-28T23:18:29.181Z
802345315,Chris L,"This is a difficult rating for me because I enjoyed the movie, because who doesn't enjoy the Lion King. Saw it twice (regular and 3D) and I gotta say, the only reason this is getting any stars is due to James Earl Jones.

This film was wildly mediocre with respect to the voices, and if you're going to do a Nat Geo-style  remake, at least have some real animals and forgive out how to make that work. I'm glad they didn't go over-the-top political (with the exception of John Oliver and Zazu getting pounced), but I honestly would've given more stars if Jeremy Irons and Matthews Broderick came back in the film as-is. Big let down.",1.5,2019-07-28T23:06:12.472Z
977324041,Junior M,"It1s a nice movie, but the realism on excess made it seems more like a documentary then a musical. Also, theres a couple of alterations unnecessaries that take out a little of the essence.
",4.0,2019-07-28T22:56:29.606Z
978176281,Carolyn S,"Nice remake with great music, but violent. Not for small children. I was surprised how many families had toddlers in the audience. With the realistic animal fight scenes, there were a lot of tears and screaming.",4.0,2019-07-28T22:54:23.723Z
977209874,Robert T,"Like everyone else has said, it's incredible in what the animation achieves. Those animals and settings look so real and their interactions look great. But with the realism comes zero magic. Be Prepared was particularly terrible, but the rest of the song scenes also suffer from the lack of fun and color in the original. If I only saw this one, I would find it interesting, but having seen the source material and their overall lack of straying from the original script, it doesn't compare well. ",3.0,2019-07-28T22:51:08.743Z
260158383,,Good movie 👍👍👍👍👍👍,5.0,2019-07-29T00:10:23.670Z
795145642,Ben W,The background of every picture was blurry.  Jungle book was far better.,2.0,2019-07-28T22:49:08.241Z
260307289,,"My main problems with this movie is that I didn’t like the look of most of the characters, all the dialogue was fast paced, The songs felt like it was crunched in, and all the dialogue felt like it just got copied from the original movie but they changed it up a bit. Is it good? No. Is it bad? No. It’s just a movie.",3.5,2019-07-28T22:43:52.173Z
977993258,Matthew B,"Jon Favreau said with ""Lion King"" he sought to change the medium not the story. Much as Julie Taymor (who ironically serves as a producer on the film) did with her broadway show. That's what this film is, a change of medium. Favreau beautifully take the animation style he developed for the ""Jungle Book"" to tell the story of the ""Lion King."" The original ""Lion King"" was so timeless that no adaptation can top it and that's probably why he chose not to try. Critics who bash this film are missing the point, its suppose to be the same film. Audiences are going to see it retold in a new art form and as art splashed across the screen its a great feat.",4.0,2019-07-28T22:34:25.959Z
260003817,,Very close to the original but that’s what I wanted. Fantastic movie!,5.0,2019-07-28T22:34:57.864Z
977410828,Richard C,Outstanding Dolby Cinima sound was out of this world.,5.0,2019-07-28T22:31:30.290Z
976723497,Kenneth W,"The original ""The Lion King""  was the first movie I took my 4-year old son to watch.  It also became a favorite in our family's video collection. So, this movie has a special place in my heart.

Interestingly, as my son grew older and entered his college years, new friends (Scars) came into his life and he was talked out of the strong values, and principles instilled in him. Even his life calling, for which he was blessed with amazing leadership abilities and creative talents to fulfill, was derailed. Finally, he forgot who he was.

But as the years have gone by, just as in the movie, he was reminded, ""Remember who you are."" and take responsibility for your life and calling. Look to your duty, care for your family, and become a positive force in your community to protect and keep it strong.

Through the years I, too, have felt the discouraging forces of the world try to talk me out of my calling and purpose. Often times, I felt the voice of the King from Heaven say, ""Remember who you are. Remember who you are.""

The Lion King story reminds us that life is not all, Hakuna Matata. We can run away from reality and try to ignore it, but at some point the inner complacency and outer spreading evil must be faced and dealt with.

Opposing forces still try to hold my son at bay, but, I am happy to report the young prince is remembering who he is and is rising up to be the man he was meant to be. One day, he will stand at the top of Pride Rock as a true and noble king.",4.0,2019-07-28T22:30:13.795Z
977047583,Claudia C,Awesome i love it amazing movie ama,5.0,2019-07-28T22:25:30.602Z
977757354,Tamara F,This was a very good kids movie. Sad in parts and a little scary but still good.,5.0,2019-07-28T22:11:41.219Z
959822287,Joshua R,"The visuals were fantastic but it does not even compare to the original masterpiece.  The realistic CGI and unemotional stiff characterizations and song performances took the magic from the film.  The best voice character was scar, but from him they diminished his song to a sad poem lacking intensity.  Beyoncé's talent was wasted as her song was lame and out of place.  It was worth watching in the imax but i will stick to the original animated movie for at home viewing.",3.0,2019-07-28T22:03:24.855Z
975601728,,"I loved it, so realistic! ...This took me back to the first time I saw it.",4.0,2019-07-28T21:59:22.367Z
929459491,,Most of the negative views are from people who just don’t get it. It’s a remake using modern cinema technology. It’s a new look. That’s it! Some of you people really need to get a life and quit jumping into rabbit holes when “analyzing” movies. Especially over a child’s movie! Yikes!!! It’s like having over expectations on steroids.,4.5,2019-07-28T21:53:55.793Z
260308566,,Great rendition of the original movie ! The reviews were bad but we were pleasantly surprised. ,5.0,2019-07-28T21:48:52.200Z
548884984,,A great adaptation of the classic. Awesome ensemble cast.,5.0,2019-07-28T21:44:16.921Z
794065432,,"The Lion King is an ambitious remake of the 1994 animated classic. It is part of a large series of live-action remakes Disney has been doing over the last ten years. (Other live-action remakes from Disney include Cinderella, Aladdin, Beauty and the Beast, Alice in Wonderland, Maleficent, Dumbo, and more to come) Considering that this live-action version of the Lion King is part of a larger movement, some impact is lost. it’s not as “special” knowing there are so many others. The result of this remake is mixed. On one hand, the visuals are gorgeous. On the other hand, this remake doesn’t add enough value to the original to justify its own existence. And while it’s not a bad remake, it’s just not needed. ",3.0,2019-07-28T21:42:24.916Z
970527632,Mubina V,"Absolutely loved this film. I'm a huge fan of the original and can say that this movie lived up to the majesty of the 1994 classic. The updated and photorealistic visuals and stunning CGI facilitated beautiful scenes that actually improved on some of the scenes in the original (for instance, the Circle of Life sequence in the beginning of the film was greatly improved by the enhancements of CGI). You really feel like you are ""in"" the African savanna when you watch this in 3D and IMAX. As for the acting, I absolutely loved Billy Eichner and Seth Rogen as Timone and Pumbaa. They were hilarious and a wonderful throwback to the original beloved characters. Simba as a young cub was absolutely adorable. The songs as well were wonderful and Beyoncé's glorious vocals in songs like ""Can You Feel The Love Tonight"" and the new addition ""Spirit"" were emotional and empowering. Donald Glover is a great singer too and was a sympathetic adult Simba. And last but not least it was a treat having the great James Earl Jones back as Mufasa. The 1994 classic was perfection but this version holds its own too. ",5.0,2019-07-28T21:43:36.659Z
978176002,Max M,"First of all, a summary: The movie has stunning visuals (it is pretty much photorealistic), great voice actors (John Oliver as Zazu works especially well), the dialog is, in my opinion, a slight improvement over the original and the plot is unchanged from its great original. Hence the five-star rating.

Plot and dialog: The movie follows the original almost scene for scene. There are slight changes to the dialog, which are an improvement in my opinion. There is a little more depth to the relationship between Scar and the hyenas, a lot more character for Shenzi, a little stronger comedy overall and more depth to the relationship between Scar and the other lions.

Atmosphere: The atmosphere of the scenes is quite similar to the corresponding scenes in the original movie, so mostly lighthearted. There are the most differences when Scar and the hyenas are involved because these characters have become a little scarier and less goofy. The scene that involves Scar asking Zazu to sing songs to him is completely gone, instead, we have some new scenes of Scars rule that show his conflicts with the other lions and a dramatic scene that depicts Nalas escape from Scar and the hyenas to look for help (which leads to her finding out that Simba is alive). This is another example of Scar and the hyenas being portrayed as more threatening.

Visuals: As said above, the visuals are absolutely stunning and the animals look almost photorealistic.  This makes scenes that live of their colorful depiction of Africa even more impactful. The one downside is, that the more realistic depiction of the lions and the hyenas makes it take half a second longer to tell whether the lion on-screen is Nala or Sarabi, or cub Simba or cub Nala, Shenzi or another hyena. After about a second it becomes clear though. Action and night scenes are a little more affected by this.

Music: The one area in which I consider the movie a slight downgrade. The great songs of the original movie are still played in this version, but I think the original has a better version of ""Be Prepared"" and slightly better singing in other songs. This might be just personal preference.",5.0,2019-07-28T21:38:04.578Z
978176166,Steve P,Loved loved loved it !! ,5.0,2019-07-28T21:37:53.806Z
966474795,,"Very good remake of a masterpiece of Disney storytelling. While the visuals are simply incredible, the emotion brought out of the original animation style is dampened by a more realistic visual approach. The movie will bring back memories, but not replace them.",4.0,2019-07-28T21:37:41.538Z
975161735,karen r,"Beautiful!  Every piece of fur, every feather, every speck of dust , every movement animated perfectly!  I'm not sure why the critics didn't appreciate the amazing CGs-perhaps they forgot it wasn't a live action movie-it was so realistic in appearance!  The story line kept to the original, which was great, IMO.  There were some new, funny lines from Timone and Pumba's characters which brought humor to the movie, which is quite serious at times.  All in all, a beautiful CG masterpiece in every way.  It might be too dark and heavy for young kids (compared to original animated version), as it is so realistic.",5.0,2019-07-28T21:36:01.261Z
977321178,Troy V,Way better than the crappy animated version from 90s,4.5,2019-07-28T21:19:59.227Z
892649170,,"I wish they hadn't rushed Mufasa's death scene. the signature music wasn't even part of it when the scene took place. Well, I can't complaint. The original movie is perfect. No one can ever top it. ",4.0,2019-07-28T21:15:15.802Z
978176107,Isaiah C,"Disney just needs to stop. This movie is AWFUL! On a visually I give it a 7/10, but dialogue, story, and characters I give 2/10. Since it is supposed to be realistic it stops people from seeing barley any emotion from them. And the dialogue is stupid and cliche, and casting a bunch of celebs will not help! ANd the story is nothing special, it's just the original story but with more cringe. So this is a awful move and it fails to live up to the original. ",1.5,2019-07-28T21:13:44.376Z
974013372,Isabelle P,Definitely liked the music in the original better ,3.0,2019-07-28T21:11:42.063Z
919076802,Matt N,It was amazing and there were parts that were better than the original!!!,5.0,2019-07-28T21:05:18.349Z
978176098,Fabio D,"Wonderful image and sound, déjà-vu story...",4.0,2019-07-28T20:55:50.756Z
878557545,Christopher E,"It's amazing that they took a fun and colorful yet emotional movie and drained it of that.  The voice acting was flat.  The butchered beloved songs with sub par voices, Beyoncé was pretty good though.  All in all, I should just watch the animated film.",1.0,2019-07-28T20:55:33.117Z
859495941,Kevin M,The original is so much better!! The cast was way better in the original as well! I do not recommend. Watch the original! ,2.0,2019-07-28T20:39:07.113Z
966248880,,"Fantastic. Stayed true to the classic, keeping it classic. No idea what the critics expected? One for the books!",5.0,2019-07-28T20:38:59.355Z
978176076,Kiara R,"The CGI was stunning, however the animals had no emtions to them. It felt like they just put voice overs on the animal's; there are scenes that are unnecessarily dragged out and i found myseld thinking why did they have to remake this movie. One thing that infuriates me is how they changed scar, he was my favourite villian growimg up and they changed him into this flat character. Scar came across as cold and bland, whilst the original had a much more rounded and interesting personality. He had no nore sarcastic comment or posh like attidue; even the gyenas had lost their fun attitude. The worst character change was rafiki, he use to be this fun, a bit crazy old baboon and now, he has less personality that actual baboons. They cut scenes that were funny such has rafiki hitting simba on the end. Honestly i has to rewatch the orginal right after watching thw 2019 version to feel at ease again.",2.0,2019-07-28T20:38:27.600Z
977723571,Andre S,"Not as good as the original. Less emotion, less humour and some of the songs were not as good, most noticeably Scars song and Can you feel the love tonight (answer, felt nothing at all from that song).",1.0,2019-07-28T20:01:43.800Z
932686581,,"For how rich the movie looks, overall, it just feels like a cheap remake ",2.5,2019-07-28T19:57:13.328Z
978123440,Sabrina M,It was terrible. They butchered the music. ,0.5,2019-07-28T19:53:43.510Z
978175961,Nancy K,"I've always wondered what makes professional movie reviewers ""professional."". This movie is an example of how far off the mark critics often are. If I wanted to see a remake of the original, I would have dusted off the dvd. This Lion King version was amazing. Beautiful movie. Awesome cast. I loved it! ",5.0,2019-07-28T19:43:00.886Z
937791092,Matthew S,I just watched it earlier on July 26th and I just fell in love with it's realism with its CGI technology the cast was great sure they're changes but sometimes like that happens I certainly teared up at Mufasa's death scene again only I got to experience it in the theatre because I wasn't born when the original came out in 1994 but it was one of my favorite movies and now I got to experience it in live action. Hint spoilers: But I was surprised Scar wanted Sarabi as his queen that was new and now I know how Nala was able to escape priderock to find help I mean I was tense when Scar almost caught her but thankfully that zazu was able to distract him. It's definetly worth to see. ,5.0,2019-08-16T01:28:44.265Z
977465548,Ktostam 5,"Awesome remake of iconic, heartbreakeaking story from my childhood...visual effects are just insane! Definitely worth watching🙏",5.0,2019-07-28T19:17:16.888Z
914836979,Hayden M,Stop with the awful remakes already.,1.0,2019-07-28T19:15:14.202Z
977025121,Lynette C,"This movie lacked any emotion or creativity that the original had. The scene with mufasa and the stampede for some reason brought back old memories from Jim Henson's The Storyteller. I spent the evening dying to get home so I could watch the original for the 100th time. Left me feeling empty and fairly disappointed though I don't know what I was expected after the atrocity that was the ""live action"" Dumbo. Eck. All of these remakes are dry, dull, and tasteless. ",1.5,2019-07-28T18:51:10.382Z
978148792,Alberto F,This movie has outstanding animation but lacks the engagement the first one had.,2.5,2019-07-28T18:47:12.203Z
260308443,,The whole family loved it. There were lots of laughs and tears!,5.0,2019-07-28T18:43:37.111Z
600829217,,"Was really looking forward to seeing this and was a little disappointed. I still really enjoyed it but it seemed a little flat. Considering most people grew up listening to the songs from this movie they were very underwhelming. Most people were bursting to sing along to the songs but the music was very low and had no impact. I’m not sure if the remake was going for a serious dark theme or comedy but it was a little mixed and left out a lot of the funny moments. It all felt a little rushed but I did enjoy it, no where near to as good as the original but watchable. ",3.0,2019-07-28T18:40:47.633Z
948707143,,Why change voice actors and leave a song out two songs actually. The more I thought about it. I really don’t like it. Please don’t remake everything dude ,1.0,2019-08-18T23:31:23.594Z
978175871,James H,"Redundant, money-grubbing, soulless virtually frame-by-frame remake. It lacks the harmonious combination of music, character and action of the cartoon. Even the music alone isn't as good, with voices ""riffing"" like they are auditioning on a TV talent show. This film is modern Hollywood at its greedy, formulaic and uncreative worst.",1.0,2019-07-28T18:29:29.627Z
839718766,,Beautiful...but lacking the cuteness and music that made the original a classic. Language from such realistic animals was awkward and almost disturbing. ,2.5,2019-07-28T17:55:34.897Z
978175834,April D,Not as good as the original. The songs felt strange.,3.0,2019-07-28T17:54:26.862Z
